title,link,rating,price
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM0NjQ3NjIwMzk1Nzk0OjE3NTA3MjE2MzU6c3BfYnRmOjMwMDQ1Njk2NDAwMjMzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS%2Fdp%2FB0CHMYJ9BK%2Fref%3Dsr_1_182_sspa%3Fcrid%3D15DEBI9LO0CQM%26dib%3DeyJ2IjoiMSJ9.jlnZ87tH0vnoj-N9t-xhQIyTzn49B6dX2WR-AyD73RZocejv9Q_0R7vXCosGL4xPNTamtDtGBJ8pjtKvRQrTYE1v8-7bPMrlcoMyS8OYCsjLB8vonadMGj5Fqj9WGhBCu3psVIp7l_PQZ8ryfebjCOfaIZa2shoXy95QwToyqox29y7wWwf-33oyWYU6V8i8l_mmeb_A4BEMxiodJmk8oE7B-zi5VyVWLhFhiGYwPNY.ffVCg82IcWdGJ4oZTqH5mX-gkG8_Q0zqQE7dXatkhps%26dib_tag%3Dse%26keywords%3DLaptop%2Bi9%26qid%3D1750721635%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,4.1 out of 5 stars,"78,990"
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTE3NjM0ODM2MjE2OjE3NTA3MjE1NjY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1Njk2NDAwMjMzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS%2Fdp%2FB0CHMYJ9BK%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0ec29fff-e589-42c1-a226-6d7b30a9905a%253Aamzn1.sym.0ec29fff-e589-42c1-a226-6d7b30a9905a%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CHMYJ9BK%26pd_rd_r%3D38f0d0bd-16b9-4fbc-ad82-68d7f51f2215%26pd_rd_w%3DlvXVL%26pd_rd_wg%3D83Xnd%26pf_rd_p%3D0ec29fff-e589-42c1-a226-6d7b30a9905a%26pf_rd_r%3DS666GCWP5QVG6AM1PVM1%26qid%3D1750721566%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.1 out of 5 stars,"78,990"
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3OTg2MDYyMzkxNDcxMzM4OjE3NTA3MjE1NjI6c3BfYnRmOjMwMDQ1Njk2NDAwMjMzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS%2Fdp%2FB0CHMYJ9BK%2Fref%3Dsr_1_22_sspa%3Fcrid%3D15DEBI9LO0CQM%26dib%3DeyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmf-3i-REIgJtNTgE8O99cPj1JQGS0nXyMhknz7l1UsOPbI_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.nKmCLc6RTii7EMvosjbY4QHNxVSF4GZ-bMWC2DYZf14%26dib_tag%3Dse%26keywords%3DLaptop%2Bi9%26qid%3D1750721562%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,4.1 out of 5 stars,"78,990"
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS",https://amazon.in/ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS/dp/B0CHMYJ9BK/ref=sr_1_5?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmf-3i-REIgJtNTgE8O99cPj1JQGS0nXyMhknz7l1UsOPbI_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.nKmCLc6RTii7EMvosjbY4QHNxVSF4GZ-bMWC2DYZf14&dib_tag=se&keywords=Laptop+i9&qid=1750721562&sprefix=laptop%2Caps%2C207&sr=8-5,4.1 out of 5 stars,"78,990"
"Dell Inspiron 7440 Thin & Light Laptop, Intel Core i7-13620H Processor, 16GB DDR5 + 512GB SSD, 14"" (35.52cm) FHD+ 250nits Display, Backlit KB + FPR, Win 11 + MSO'21, 15 Months McAfee, Ice Blue, 1.60kg",https://amazon.in/Dell-Inspiron-7440-i7-13620H-Processor/dp/B0D83D32DK/ref=sr_1_114?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.PcCj2ENgMnr-HJUEscXkTQ_PTKxQ7d0s5ZEulG62RTxcGoGea7-_Y3CZwU1g4VtEjq35CvjNfGl1MPvABLLGg9Tgex1EgjVSZi64RcCQoJRGY8YzS8YrveN6AmgoQ99e8KDbWBuZr4DKGde2l2o-kKakeuH0x4O69qwIIuAdQ3T6tp-xMrzgELdpBijF8gg0or5f6h6-D_BauODIJnUGLOZDGAlGBsJGi2r9KOobOaM.SRkNPuUe5ayHTN24L7obvVOqLKMFp1p8cU1D8UZHauc&dib_tag=se&keywords=Laptop+i9&qid=1750721601&sprefix=laptop%2Caps%2C207&sr=8-114,3.8 out of 5 stars,"78,251"
"acer Professional 14, Intel Core i7-1355U Turbo Boost, 32GB RAM, 1TB SSD, 14"" Full HD, Windows 11 Pro, MSO21, 1.34KG, Backlite KB, Finger Print, Metal Body, 3 Year Warranty, Travel Lite, Light Laptop",https://amazon.in/acer-Professional-i7-1355U-Backlite-Warranty/dp/B0F6KH5BTT/ref=sr_1_33?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.c0AGM-ec-ORGO_vJtV1hdZ04Duttv-filjFcdkx6k1czDu1kUelXFnY0t7x6Ij9jsy4NP1wsQzDJvClnsG0rEysWKbjz1TC9mcol4n511sUAnj_fcpieZL3B2t2WCrME_No0hrJI2KqQoP3oUrTKUef5V2fDAA7P7-S85hvqWAtwUjjqf8NtB9SJ7-fK5Mr-CwTXE5WzY9vuEMKBzjAJRe4p1EOKa-mJRr3VbGivdHA.IK2V4uOXlmQPkbPQYF5MDphKj3uj_-2NOIEYezqcLVc&dib_tag=se&keywords=Laptop+i9&qid=1750721572&sprefix=laptop%2Caps%2C207&sr=8-33,5.0 out of 5 stars,"77,990"
"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12M-459IN",https://amazon.in/MSI-i7-1255U-Windows-Graphics-C12M-459IN/dp/B09YCX5F52/ref=sr_1_202?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-202,4.0 out of 5 stars,"77,411"
"Lenovo Smartchoice Yoga Slim 7 Intel Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (16GB/512GB SSD/60Hz/100% DCI-P3/Win11/MSO 21/1Yr ADP Free/Alexa/Grey/1.39Kg), 83CV003MIN",https://amazon.in/Lenovo-Built-WUXGA-OLED-400Nits-83CV003MIN/dp/B0D9VLF328/ref=sr_1_74?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.rUDnItKqaiDaAjOJr-Z2ecS9xuP7UrVkhXo5azXwUYfqLmewOmUTt0NDEDGYhWxjTUzX0WoY7qf8EKQMDi6NrRtdaze-bNv5a8c7H4P6laKNsZGn_4KojqIMCbd2B97Z5M2mcfR_I7rWvrphPTZZaJGc2_HyxIWCbsMvL86TeUHyVYVJsomE0A5doBIaRWt4GJZn1QfAF_IOFBvf30OBCMMWACKPBVvsun5mcwYRpP0.Db_I8X9FnJM6d8SjvP-nSNV3XEo2XdlqVV6nScYKxNg&dib_tag=se&keywords=Laptop+i9&qid=1750721587&sprefix=laptop%2Caps%2C207&sr=8-74,3.9 out of 5 stars,"76,990"
"Dell G-series-15-5530-laptop - 15.6-inch FHD, Intel Core i5-13450HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 3050, Orange Backlit Keyboard & G-Key, Windows 11 Home, Dark Shadow Gray, 2.65 Kg",https://amazon.in/Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_113?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.PcCj2ENgMnr-HJUEscXkTQ_PTKxQ7d0s5ZEulG62RTxcGoGea7-_Y3CZwU1g4VtEjq35CvjNfGl1MPvABLLGg9Tgex1EgjVSZi64RcCQoJRGY8YzS8YrveN6AmgoQ99e8KDbWBuZr4DKGde2l2o-kKakeuH0x4O69qwIIuAdQ3T6tp-xMrzgELdpBijF8gg0or5f6h6-D_BauODIJnUGLOZDGAlGBsJGi2r9KOobOaM.SRkNPuUe5ayHTN24L7obvVOqLKMFp1p8cU1D8UZHauc&dib_tag=se&keywords=Laptop+i9&qid=1750721601&sprefix=laptop%2Caps%2C207&sr=8-113,3.9 out of 5 stars,"74,990"
"Acer ALG, Intel Core i7-13th Gen 13620H Processor, NVIDIA GeForce RTX 3050-6GB(16GB/512GB) FHD, 39.62cm(15.6""), 144Hz, Windows 11 Home, Steel Gray, 1.99KG, AL15G-53, Premium Metal Body,Gaming Laptop",https://amazon.in/Acer-Processor-Graphics-Win11Home-AL15G-53/dp/B0DFHFCS4Y/ref=sr_1_160?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.3Vg4kuC3iEcDvmrU4WoLy5EVQAKg1LFS8-PHXXeE9qCLQF8gkMwF9QgodpjFTOt9jSnZbJb-hg8slydzbPPvL0C2HmUvTZy_ZmVQdmUvMPmedi0UhkgIT06yyPZmMX9wa9rR9wdGYO1Ys1r7AmR20vQE7aUy-InKQImt1vfcdkRXO1LIl_hjP6NoXj8WFPIN2xljTAU9V1vmQSrDxxpEFSeJYFDLG6tltaazI91aUuI.AHk7NHlJRMITKRjAHjb8Daw7rN1fyTQQV46e5UFrGkw&dib_tag=se&keywords=Laptop+i9&qid=1750721612&sprefix=laptop%2Caps%2C207&sr=8-160,3.7 out of 5 stars,"74,990"
"ASUS Vivobook S15,Snapdragon X Plus,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/1TB SSD/3K OLED/15.6""/120Hz/Backlit Keyboard/70WHrs/Windows 11/Office 2021/Cool Silver/1.42 kg) S5507QA-MA551WS",https://amazon.in/ASUS-Vivobook-OLED-Snapdragon-S5507QA-MA551WS/dp/B08H262HZY/ref=sr_1_102?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.PcCj2ENgMnr-HJUEscXkTQ_PTKxQ7d0s5ZEulG62RTxcGoGea7-_Y3CZwU1g4VtEjq35CvjNfGl1MPvABLLGg9Tgex1EgjVSZi64RcCQoJRGY8YzS8YrveN6AmgoQ99e8KDbWBuZr4DKGde2l2o-kKakeuH0x4O69qwIIuAdQ3T6tp-xMrzgELdpBijF8gg0or5f6h6-D_BauODIJnUGLOZDGAlGBsJGi2r9KOobOaM.SRkNPuUe5ayHTN24L7obvVOqLKMFp1p8cU1D8UZHauc&dib_tag=se&keywords=Laptop+i9&qid=1750721601&sprefix=laptop%2Caps%2C207&sr=8-102,3.1 out of 5 stars,"74,990"
"HP Victus,13th Gen IntelCore i5-13420H, 6GB RTX 4050 Gaming Laptop (16GB DDR4,512GB SSD) (fa1279tx) IPS, 15.6""/39.6cm, Flicker-Free,Win 11,Office 21, Mica Silver, 2.29kg, EnhancedCooling,fa1319TX",https://amazon.in/HP-i5-13420H-15-6-inch-Backlit-fa1319TX/dp/B0D1YJR2ZY/ref=sr_1_88?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.WWSHczifcvvuADa-kTIh3QW_LlSjhDb8NF2mc9Lr7fHLcvRTtuPARgdroPCBxsUaxGso_jB6KKVCoTTyIB2HVHPCG2s_4NwBdJwrBQIryknFFnZTUyEIT826A_AJ1hoLa61GkqvYtDekSPCGpDtOGIr2XpcC1cpdDlUNu0Bpknf0cTNb8nw-RX9pQodO5SaWG6IKGc1biKuXfsxJuLBn90_a7KW92AEHIdq03Kw1WTU.u596WSkSYp3bJmHna159OMFGkAPlUx-QJRNf_3MdXwc&dib_tag=se&keywords=Laptop+i9&qid=1750721594&sprefix=laptop%2Caps%2C207&sr=8-88,3.9 out of 5 stars,"74,490"
"ASUS Vivobook 16,Intel Core Ultra 5 (Series 2),Thin & Light(Intel iGPU/16GB RAM/512GB SSD/FHD+/16""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Blue/1.88 kg) X1607CA-MB139WS",https://amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB139WS/dp/B0DSHVJPC9/ref=sr_1_142?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.Bd_XATWCHSnCNKwOsWMjhIAzu7s0JnG7U0v1mrEovmoz__gmqufwDVVuFv4pZeNUv-A1MfJeUz1vbPJZNe-s0eg9KD3P4qcbx6tZiX50Y7BMb_0u3Q2ICZ60QAdfZKuk8Q-M5tp1VJcoN_XD2spPaW5nRcTbV-NtX9b3d8-L0mVgSYw5I8mUrMehQMei_X162P1ThgO0YibJe-NL1g7dXQVbAeHP0mijKA4kwwZD2SA.kbkgNfIWVFYxks7opK4SYRQuTOrNUPE_wGkknbPBm64&dib_tag=se&keywords=Laptop+i9&qid=1750721609&sprefix=laptop%2Caps%2C207&sr=8-142,4.3 out of 5 stars,"70,990"
"ASUS Vivobook 16,Intel Core Ultra 5 (Series 2),Thin & Light(Intel iGPU/16GB RAM/512GB SSD/FHD+/16""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Silver/1.88 kg) X1607CA-MB142WS",https://amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB142WS/dp/B0DT74FF9P/ref=sr_1_129?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.IXqIg1mhYqJYvYCHLmZd7Yx-428eVLAPMydS9vmJwmEYYgsLYqVhPDdQ7vPDH6mL31aexkv4_ShduM6NwEVFmjaOPEMWne-ppi3xwI1mDpfuK6hLLkA1Y-yXTF4sGDNxeR2YFuXxzYD6bORkaz9z1GJqsk5ckxte8Y5c4Pltvyiy6hlJIY56ygFUOhm1z8UGe1SMv1vgl0yXtAL-4HcpWVQKLyBCWLdshLRAp62biTM.DhPPOC-DFMAhlab5iHnuL5TwCWTHM8ffjtdn7jWcn9g&dib_tag=se&keywords=Laptop+i9&qid=1750721605&sprefix=laptop%2Caps%2C207&sr=8-129,4.3 out of 5 stars,"70,990"
"Acer Swift Go 14, Intel Core Ultra 5-125H, 16GB RAM, 512GB SSD, WUXGA IPS 14""/35.56cm, Touchscreen, Windows 11, MS Office, Pure Silver, 1.3Kg, SFG14-73T, 1440p Camera with Shutter AI Powered Laptop",https://amazon.in/Acer-Premium-Touchscreen-Graphics-SFG14-73T/dp/B0CYHB7P1W/ref=sr_1_192?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.owV9zAECp_tjY3Zh5-HxUjlRxbga7rC8aj3ic83gIQ74_wZtAaPcLl6VA-dZgTA1-ntfy5lpY0ce7o01h9u8C9PVzgyzNKVZPzWqMhghgVRi44AD2kGGlbRxgNlqRvq07oKVyEKUVnMHfdKhKYCPLxpn3MMbzYb1ig-cViLb378fhR25bJ50PShCj1gVa3oTik9TnT1MJpYKNXp4e8NDtYaJd_PYetVmsds_TFsZh4Y.jmZWMcKYLUWxCX1bCO1ipEUlTbmATD_ldwHlr3r9Xec&dib_tag=se&keywords=Laptop+i9&qid=1750721639&sprefix=laptop%2Caps%2C207&sr=8-192,3.0 out of 5 stars,"69,999"
"Lenovo IdeaPad Slim 3 Intel Core i7 12th Gen 15.6inch (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK011GIN",https://amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_193?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.owV9zAECp_tjY3Zh5-HxUjlRxbga7rC8aj3ic83gIQ74_wZtAaPcLl6VA-dZgTA1-ntfy5lpY0ce7o01h9u8C9PVzgyzNKVZPzWqMhghgVRi44AD2kGGlbRxgNlqRvq07oKVyEKUVnMHfdKhKYCPLxpn3MMbzYb1ig-cViLb378fhR25bJ50PShCj1gVa3oTik9TnT1MJpYKNXp4e8NDtYaJd_PYetVmsds_TFsZh4Y.jmZWMcKYLUWxCX1bCO1ipEUlTbmATD_ldwHlr3r9Xec&dib_tag=se&keywords=Laptop+i9&qid=1750721639&sprefix=laptop%2Caps%2C207&sr=8-193,3.7 out of 5 stars,"69,990"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN",https://amazon.in/MSI-i7-13620H-Windows-GeForce-B13UCXK-256IN/dp/B0BTW1Y5NP/ref=sr_1_206?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-206,4.1 out of 5 stars,"69,990"
"MSI Modern 15 H, Intel 13th Gen i9-13900H, 40CM Thin & Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Xe Graphics/Classic Black/1.9Kg), C13M-079IN",https://amazon.in/MSI-Modern-i9-13900H-Graphics-C13M-079IN/dp/B0CV3WQ88B/ref=sr_1_7?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmf-3i-REIgJtNTgE8O99cPj1JQGS0nXyMhknz7l1UsOPbI_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.nKmCLc6RTii7EMvosjbY4QHNxVSF4GZ-bMWC2DYZf14&dib_tag=se&keywords=Laptop+i9&qid=1750721562&sprefix=laptop%2Caps%2C207&sr=8-7,4.2 out of 5 stars,"69,990"
"MSI Modern 15 H, Intel 13th Gen i9-13900H, 40CM Thin & Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Xe Graphics/Classic Black/1.9Kg), C13M-079IN",https://amazon.in/MSI-Modern-i9-13900H-Graphics-C13M-079IN/dp/B0CV3WQ88B/ref=sr_1_7?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmc1Y0quwE88eQJfSsZhgUzYm8xgkE_gv4p-aIbEWlNzb7I_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.A45V1jR2BMLUcBTDbhd8wll5LtBTnf702hiLLseC9KU&dib_tag=se&keywords=Laptop+i9&qid=1750721566&sprefix=laptop%2Caps%2C207&sr=8-7,4.2 out of 5 stars,"69,990"
"MSI Modern 14 H, Intel Core I9 13900H,36Cm Laptop(16GB/1Tb NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.6Kg), D13MG-071IN",https://amazon.in/sspa/click?ie=UTF8&spc=MToyOTA4MzE0MjE1MjE1MTM0OjE3NTA3MjE2MTI6c3BfbXRmOjMwMDQ1Njk2NDAwMjQzMjo6MDo6&url=%2FModern-13900H-Windows-Classic-D13MG-071IN%2Fdp%2FB0D22KDRLM%2Fref%3Dsr_1_155_sspa%3Fcrid%3D15DEBI9LO0CQM%26dib%3DeyJ2IjoiMSJ9.3Vg4kuC3iEcDvmrU4WoLy5EVQAKg1LFS8-PHXXeE9qCLQF8gkMwF9QgodpjFTOt9jSnZbJb-hg8slydzbPPvL0C2HmUvTZy_ZmVQdmUvMPmedi0UhkgIT06yyPZmMX9wa9rR9wdGYO1Ys1r7AmR20vQE7aUy-InKQImt1vfcdkRXO1LIl_hjP6NoXj8WFPIN2xljTAU9V1vmQSrDxxpEFSeJYFDLG6tltaazI91aUuI.AHk7NHlJRMITKRjAHjb8Daw7rN1fyTQQV46e5UFrGkw%26dib_tag%3Dse%26keywords%3DLaptop%2Bi9%26qid%3D1750721612%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB,3.7 out of 5 stars,"69,750"
"MSI Modern 14 H, Intel Core I9 13900H,36Cm Laptop(16GB/1Tb NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.6Kg), D13MG-071IN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1OTg5Nzg0NjcwODY1MjkyOjE3NTA3MjE1Nzk6c3BfYXRmX25leHQ6MzAwNDU2OTY0MDAyNDMyOjowOjo&url=%2FModern-13900H-Windows-Classic-D13MG-071IN%2Fdp%2FB0D22KDRLM%2Fref%3Dsr_1_34_sspa%3Fcrid%3D15DEBI9LO0CQM%26dib%3DeyJ2IjoiMSJ9.NtgkTkiKPErbBGztwsc1_LvV-T5fOfrUJPx6IdkaOBwZCcXf19oOLplUgbrohsWlofYL5dShEAvUWaBF6Wq1JGNrdvFaFcpxqnXJ6q3m4s8FXxrmsSSF_rWmQFabuh7UV8PiptAT6dMmqgds_sdQc9CAMdlefmwe9SpGrwaRSpI-39Mtq4Sb2ReEfw1mYtK58oyTjcRnSCC8duahuf4SKJ_DdPPyA66proX-Eg1WXm8.kBok-Q9cw-TcuNZpjd_UxqSqlMCiU5obNU54ZLz3HHo%26dib_tag%3Dse%26keywords%3DLaptop%2Bi9%26qid%3D1750721579%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=ZAZ,3.7 out of 5 stars,"69,750"
"MSI Modern 14 H, Intel Core I9 13900H,36Cm Laptop(16GB/1Tb NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.6Kg), D13MG-071IN",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMTI5NzQzOTU5Njc5NzM5OjE3NTA3MjE1ODc6c3BfYnRmOjMwMDQ1Njk2NDAwMjQzMjo6MDo6&url=%2FModern-13900H-Windows-Classic-D13MG-071IN%2Fdp%2FB0D22KDRLM%2Fref%3Dsr_1_85_sspa%3Fcrid%3D15DEBI9LO0CQM%26dib%3DeyJ2IjoiMSJ9.rUDnItKqaiDaAjOJr-Z2ecS9xuP7UrVkhXo5azXwUYfqLmewOmUTt0NDEDGYhWxjTUzX0WoY7qf8EKQMDi6NrRtdaze-bNv5a8c7H4P6laKNsZGn_4KojqIMCbd2B97Z5M2mcfR_I7rWvrphPTZZaJGc2_HyxIWCbsMvL86TeUHyVYVJsomE0A5doBIaRWt4GJZn1QfAF_IOFBvf30OBCMMWACKPBVvsun5mcwYRpP0.Db_I8X9FnJM6d8SjvP-nSNV3XEo2XdlqVV6nScYKxNg%26dib_tag%3Dse%26keywords%3DLaptop%2Bi9%26qid%3D1750721587%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,3.7 out of 5 stars,"69,750"
"MSI Modern 14 H, Intel Core I9 13900H,36Cm Laptop(16GB/1Tb NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.6Kg), D13MG-071IN",https://amazon.in/Modern-13900H-Windows-Classic-D13MG-071IN/dp/B0D22KDRLM/ref=sr_1_13?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmf-3i-REIgJtNTgE8O99cPj1JQGS0nXyMhknz7l1UsOPbI_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.nKmCLc6RTii7EMvosjbY4QHNxVSF4GZ-bMWC2DYZf14&dib_tag=se&keywords=Laptop+i9&qid=1750721562&sprefix=laptop%2Caps%2C207&sr=8-13,3.7 out of 5 stars,"69,750"
